match_id,date,batter,batting_team,bowling_team,venue,rolling_avg_10,venue_avg,pvt_avg,pvp_avg,career_avg,next_match_runs
336018,2008-05-14,MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,33.2,17.857142857142858,30.0,0.0,32.111111111111114,4.0
336020,2008-05-15,V Sehwag,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,28.7,28.272727272727273,94.0,0.0,31.88888888888889,51.0
336020,2008-05-15,AC Gilchrist,Deccan Chargers,Delhi Daredevils,Feroz Shah Kotla,32.2,18.0,8.0,1.4545454545454546,34.22222222222222,13.0
336020,2008-05-15,G Gambhir,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,42.5,37.111111111111114,12.0,2.0,38.44444444444444,40.0
336020,2008-05-15,S Dhawan,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,28.4,30.076923076923077,25.0,1.7142857142857142,24.0,8.0
336021,2008-05-16,SC Ganguly,Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,22.9,9.0,4.0,0.8333333333333334,23.77777777777778,2.0
336021,2008-05-16,DJ Hussey,Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,29.6,11.8,17.0,1.8,32.666666666666664,0.0
336022,2008-05-17,S Dhawan,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,24.0,30.076923076923077,0.0,3.5,28.4,16.0
336022,2008-05-17,V Sehwag,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,32.6,28.272727272727273,6.0,3.1666666666666665,28.7,47.0
336023,2008-05-17,R Dravid,Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,27.3,30.625,0.0,2.3333333333333335,22.0,9.0
336023,2008-05-17,SR Watson,Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,33.3,30.17241379310345,61.0,1.6666666666666667,31.88888888888889,19.0
336022,2008-05-17,G Gambhir,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,40.7,37.111111111111114,18.0,2.0,42.5,39.0
336025,2008-05-18,LR Shukla,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,14.3,12.75,42.0,1.3333333333333333,14.444444444444445,15.0
336024,2008-05-18,AC Gilchrist,Deccan Chargers,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",31.2,22.444444444444443,109.0,1.6,32.2,50.0
336024,2008-05-18,ST Jayasuriya,Mumbai Indians,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",33.6,36.0,18.0,2.6666666666666665,33.333333333333336,20.0
336024,2008-05-18,RG Sharma,Deccan Chargers,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",33.7,33.0,27.5,0.8333333333333334,36.77777777777778,50.0
336025,2008-05-18,SC Ganguly,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,22.1,35.46666666666667,12.0,0.6666666666666666,22.9,32.0
336024,2008-05-18,RV Uthappa,Mumbai Indians,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",24.3,27.166666666666668,6.0,0.3333333333333333,26.22222222222222,9.0
336026,2008-05-19,P Kumar,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,8.3,8.454545454545455,6.0,0.875,9.0,21.0
336026,2008-05-19,V Sehwag,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,27.9,20.166666666666668,24.0,2.4545454545454546,30.727272727272727,18.0
336026,2008-05-19,G Gambhir,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,43.4,29.9,86.0,1.6666666666666667,42.27272727272727,19.0
336026,2008-05-19,R Dravid,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,28.0,20.214285714285715,38.0,0.5,27.3,47.0
336026,2008-05-19,S Dhawan,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,23.1,31.857142857142858,50.0,0.7142857142857143,26.545454545454547,27.0
336027,2008-05-20,SR Watson,Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,33.1,22.428571428571427,0.0,0.0,33.3,18.0
336027,2008-05-20,SC Ganguly,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,23.9,35.46666666666667,51.0,1.1428571428571428,21.0,86.0
336027,2008-05-20,LR Shukla,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,15.4,12.75,2.0,2.5,14.3,5.0
336027,2008-05-20,DJ Hussey,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,25.7,20.384615384615383,42.0,0.8333333333333334,26.90909090909091,12.0
336027,2008-05-20,YK Pathan,Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,28.7,21.0,55.0,1.8,26.555555555555557,6.0
336028,2008-05-21,RV Uthappa,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,20.4,27.416666666666668,21.0,1.2,24.3,46.0
336029,2008-05-21,MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",33.4,26.627906976744185,65.0,1.0,33.2,12.0
336028,2008-05-21,ST Jayasuriya,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,32.7,52.75,1.0,0.3333333333333333,33.6,66.0
336029,2008-05-21,P Kumar,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",8.6,13.5,6.0,2.5,8.3,8.0
336028,2008-05-21,Yuvraj Singh,Kings XI Punjab,Mumbai Indians,Wankhede Stadium,20.2,16.1,18.0,1.0,21.666666666666668,17.0
336029,2008-05-21,SK Raina,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",22.4,28.304347826086957,28.0,1.75,22.555555555555557,45.0
336029,2008-05-21,V Kohli,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",15.6,35.625,12.0,0.7272727272727273,16.22222222222222,9.0
336029,2008-05-21,R Dravid,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",29.5,36.25,0.0,0.25,25.636363636363637,31.0
336029,2008-05-21,JH Kallis,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",16.8,37.5,14.0,0.0,18.11111111111111,31.0
336031,2008-05-23,DPMD Jayawardene,Kings XI Punjab,Deccan Chargers,"Punjab Cricket Association Stadium, Mohali",16.0,15.125,45.0,3.0,16.22222222222222,11.0
336031,2008-05-23,Yuvraj Singh,Kings XI Punjab,Deccan Chargers,"Punjab Cricket Association Stadium, Mohali",19.6,25.153846153846153,14.0,3.0,20.2,27.0
336031,2008-05-23,AC Gilchrist,Deccan Chargers,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",35.4,23.083333333333332,6.0,4.0,30.454545454545453,46.0
336031,2008-05-23,RG Sharma,Deccan Chargers,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",38.7,29.8,76.0,1.5,33.7,17.0
336032,2008-05-24,ST Jayasuriya,Mumbai Indians,Delhi Daredevils,Feroz Shah Kotla,37.3,36.5,34.0,2.6666666666666665,32.36363636363637,38.0
336032,2008-05-24,G Gambhir,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,43.5,37.111111111111114,1.0,0.2,42.0,11.0
336033,2008-05-24,YK Pathan,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",28.3,7.142857142857143,8.0,0.0,28.7,2.0
336033,2008-05-24,S Badrinath,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",18.6,17.52,15.0,0.7142857142857143,20.555555555555557,6.0
336033,2008-05-24,GC Smith,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",41.6,91.0,35.0,1.2727272727272727,36.111111111111114,25.0
336032,2008-05-24,RV Uthappa,Mumbai Indians,Delhi Daredevils,Feroz Shah Kotla,20.7,26.875,22.0,1.4545454545454546,22.90909090909091,3.0
336033,2008-05-24,SK Raina,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",23.7,28.304347826086957,27.0,0.9,22.4,54.0
336033,2008-05-24,MS Dhoni,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",31.6,26.627906976744185,1.0,0.5,30.545454545454547,37.0
336033,2008-05-24,PA Patel,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",19.3,24.7,0.0,0.5,15.444444444444445,20.0
336032,2008-05-24,V Sehwag,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,29.1,28.272727272727273,40.0,3.5,32.083333333333336,3.0
336033,2008-05-24,M Kaif,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",13.9,12.0,0.0,1.0,14.333333333333334,12.0
336032,2008-05-24,S Dhawan,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,25.8,30.076923076923077,1.0,1.0,25.666666666666668,5.0
336002,2008-05-25,AC Gilchrist,Deccan Chargers,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",38.7,22.444444444444443,10.0,0.6,32.083333333333336,5.0
336035,2008-05-25,WP Saha,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,15.9,19.928571428571427,59.0,1.4166666666666667,16.22222222222222,21.0
336035,2008-05-25,DPMD Jayawardene,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,16.9,53.0,10.0,0.0,16.0,8.0
336002,2008-05-25,R Dravid,Royal Challengers Bangalore,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",32.6,30.75,26.0,1.0,27.416666666666668,11.0
336035,2008-05-25,Yuvraj Singh,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,16.6,21.166666666666668,17.0,1.5,19.90909090909091,49.0
336035,2008-05-25,LR Shukla,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,11.7,12.75,7.0,1.0,14.363636363636363,8.0
336002,2008-05-25,JH Kallis,Royal Challengers Bangalore,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",19.1,28.333333333333332,6.0,1.6363636363636365,16.8,24.0
336035,2008-05-25,DJ Hussey,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,26.9,20.384615384615383,71.0,1.1428571428571428,25.583333333333332,43.0
336002,2008-05-25,RG Sharma,Deccan Chargers,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",33.8,33.0,57.0,1.0,35.18181818181818,36.0
336002,2008-05-25,V Kohli,Royal Challengers Bangalore,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",16.4,42.57142857142857,38.0,4.0,15.6,0.0
336035,2008-05-25,SC Ganguly,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,31.3,35.46666666666667,5.0,1.0714285714285714,21.916666666666668,1.0
336036,2008-05-26,ST Jayasuriya,Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,41.0,19.5,18.0,0.5,35.166666666666664,54.0
336036,2008-05-26,AM Nayar,Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,20.6,17.5,12.0,1.0,20.11111111111111,35.0
336036,2008-05-26,YK Pathan,Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,27.8,17.25,1.0,0.5,26.636363636363637,39.0
336036,2008-05-26,RV Uthappa,Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,18.9,28.285714285714285,34.0,0.5,24.833333333333332,19.0
336036,2008-05-26,M Kaif,Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,14.2,11.2,4.0,0.8571428571428571,13.9,1.0
336036,2008-05-26,SR Watson,Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,27.3,30.17241379310345,32.0,2.5,32.0,22.0
336037,2008-05-27,SK Raina,Chennai Super Kings,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",23.8,40.2,32.0,1.0625,24.454545454545453,55.0
336037,2008-05-27,MS Dhoni,Chennai Super Kings,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",31.0,17.833333333333332,23.0,1.5,29.0,29.0
336037,2008-05-27,Y Venugopal Rao,Deccan Chargers,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",28.8,31.142857142857142,0.0,0.8,26.88888888888889,9.0
336037,2008-05-27,AC Gilchrist,Deccan Chargers,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",28.3,22.444444444444443,54.0,0.9375,33.15384615384615,13.0
336037,2008-05-27,PA Patel,Chennai Super Kings,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",19.8,18.866666666666667,4.0,0.6,19.3,51.0
336019,2008-05-28,Yuvraj Singh,Kings XI Punjab,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",19.7,25.153846153846153,57.0,3.25,20.5,4.0
336012,2008-05-28,MV Boucher,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,22.5,7.875,39.0,1.6666666666666667,23.0,36.0
336019,2008-05-28,SR Watson,Rajasthan Royals,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",29.1,22.6,76.0,2.5,30.833333333333332,52.0
336012,2008-05-28,ST Jayasuriya,Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,44.6,54.0,29.0,2.125,35.38461538461539,26.0
336012,2008-05-28,P Kumar,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,6.0,8.454545454545455,5.714285714285714,2.0,9.454545454545455,8.0
336012,2008-05-28,R Dravid,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,33.7,20.214285714285715,32.0,0.375,27.692307692307693,66.0
336019,2008-05-28,JR Hopes,Kings XI Punjab,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",21.9,41.75,16.0,2.25,18.666666666666668,2.0
336019,2008-05-28,M Kaif,Rajasthan Royals,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",13.8,5.0,5.0,0.0,13.727272727272727,12.0
336019,2008-05-28,YK Pathan,Rajasthan Royals,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",25.6,26.666666666666668,7.0,6.0,24.583333333333332,45.0
336012,2008-05-28,V Kohli,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,14.1,32.310344827586206,23.0,0.0,15.0,3.0
336019,2008-05-28,SE Marsh,Kings XI Punjab,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",59.3,38.38095238095238,32.333333333333336,2.6,53.111111111111114,23.0
336012,2008-05-28,RV Uthappa,Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,20.2,22.133333333333333,48.0,1.6153846153846154,23.153846153846153,3.0
336038,2008-05-30,YK Pathan,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,28.0,28.0,9.0,0.5,25.692307692307693,56.0
336038,2008-05-30,GC Smith,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,37.0,25.0,24.0,1.3333333333333333,41.6,2.0
336038,2008-05-30,SR Watson,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,28.2,31.09090909090909,47.5,2.35,30.153846153846153,28.0
336038,2008-05-30,V Sehwag,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,27.0,32.666666666666664,14.5,1.0,31.0,38.0
336038,2008-05-30,G Gambhir,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,36.0,21.625,44.5,0.5714285714285714,40.23076923076923,15.0
336038,2008-05-30,S Dhawan,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,21.3,28.4,27.5,0.5,25.76923076923077,22.0
336038,2008-05-30,M Kaif,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,11.6,12.0,5.0,0.0,12.666666666666666,12.0
336039,2008-05-31,JR Hopes,Kings XI Punjab,Chennai Super Kings,Wankhede Stadium,15.0,19.0,42.5,0.0,21.9,13.0
336039,2008-05-31,PA Patel,Chennai Super Kings,Kings XI Punjab,Wankhede Stadium,23.5,22.52173913043478,15.0,0.8333333333333334,19.363636363636363,38.0
336039,2008-05-31,Yuvraj Singh,Kings XI Punjab,Chennai Super Kings,Wankhede Stadium,16.1,16.1,12.5,0.42857142857142855,22.692307692307693,16.0
336039,2008-05-31,SE Marsh,Kings XI Punjab,Chennai Super Kings,Wankhede Stadium,53.2,44.666666666666664,58.0,1.0,59.3,57.0
336039,2008-05-31,IK Pathan,Kings XI Punjab,Chennai Super Kings,Wankhede Stadium,13.1,11.25,21.5,0.9,14.222222222222221,6.0
336039,2008-05-31,DPMD Jayawardene,Kings XI Punjab,Chennai Super Kings,Wankhede Stadium,16.5,17.0,8.0,1.4,15.545454545454545,6.0
336039,2008-05-31,SK Raina,Chennai Super Kings,Kings XI Punjab,Wankhede Stadium,26.5,29.5625,29.0,1.8571428571428572,26.916666666666668,43.0
336040,2008-06-01,YK Pathan,Rajasthan Royals,Chennai Super Kings,Dr DY Patil Sports Academy,28.1,28.666666666666668,7.0,0.0,27.071428571428573,11.0
336040,2008-06-01,S Badrinath,Chennai Super Kings,Rajasthan Royals,Dr DY Patil Sports Academy,16.1,30.0,8.0,2.0,18.6,0.0
336040,2008-06-01,JA Morkel,Chennai Super Kings,Rajasthan Royals,Dr DY Patil Sports Academy,24.1,11.666666666666666,56.5,1.6111111111111112,25.0,5.0
336040,2008-06-01,SK Raina,Chennai Super Kings,Rajasthan Royals,Dr DY Patil Sports Academy,30.5,34.0,36.0,0.875,29.076923076923077,8.0
336040,2008-06-01,PA Patel,Chennai Super Kings,Rajasthan Royals,Dr DY Patil Sports Academy,25.2,29.5,27.0,0.9090909090909091,22.0,0.0
336040,2008-06-01,M Kaif,Rajasthan Royals,Chennai Super Kings,Dr DY Patil Sports Academy,12.4,8.0,10.0,1.5714285714285714,12.615384615384615,6.0
336040,2008-06-01,MS Dhoni,Chennai Super Kings,Rajasthan Royals,Dr DY Patil Sports Academy,27.4,27.0,6.5,2.142857142857143,29.615384615384617,36.0
336040,2008-06-01,SR Watson,Rajasthan Royals,Chennai Super Kings,Dr DY Patil Sports Academy,31.0,30.0,14.0,1.5,31.714285714285715,60.0
392182,2009-04-18,RA Jadeja,Rajasthan Royals,Royal Challengers Bangalore,Newlands,14.6,23.333333333333332,2.0,1.75,15.0,22.0
392181,2009-04-18,AM Nayar,Mumbai Indians,Chennai Super Kings,Newlands,22.1,35.0,45.0,2.6666666666666665,20.6,10.0
392181,2009-04-18,SK Raina,Chennai Super Kings,Mumbai Indians,Newlands,28.6,8.0,27.0,2.0,30.071428571428573,28.0
392182,2009-04-18,P Kumar,Royal Challengers Bangalore,Rajasthan Royals,Newlands,6.2,11.0,17.0,1.0,9.333333333333334,0.0
392182,2009-04-18,YK Pathan,Rajasthan Royals,Royal Challengers Bangalore,Newlands,28.4,27.0,21.0,1.25,29.0,60.0
392182,2009-04-18,RV Uthappa,Royal Challengers Bangalore,Rajasthan Royals,Newlands,16.8,7.5,18.5,0.0,22.857142857142858,20.0
392181,2009-04-18,PA Patel,Chennai Super Kings,Mumbai Indians,Newlands,23.1,0.0,14.0,0.0,23.23076923076923,30.0
392181,2009-04-18,ST Jayasuriya,Mumbai Indians,Chennai Super Kings,Newlands,45.4,26.0,67.0,1.4,36.714285714285715,1.0
392182,2009-04-18,V Kohli,Royal Challengers Bangalore,Rajasthan Royals,Newlands,13.1,26.5,8.0,0.0,13.75,11.0
392182,2009-04-18,SA Asnodkar,Rajasthan Royals,Royal Challengers Bangalore,Newlands,31.1,1.5,50.0,0.8571428571428571,34.55555555555556,3.0
392181,2009-04-18,MS Dhoni,Chennai Super Kings,Mumbai Indians,Newlands,27.8,36.0,36.5,2.6,29.571428571428573,16.0
392182,2009-04-18,R Dravid,Royal Challengers Bangalore,Rajasthan Royals,Newlands,36.5,57.0,37.5,2.0,26.5,20.0
392181,2009-04-18,S Dhawan,Mumbai Indians,Chennai Super Kings,Newlands,21.6,22.0,39.0,0.8181818181818182,24.285714285714285,3.0
392182,2009-04-18,GC Smith,Rajasthan Royals,Royal Challengers Bangalore,Newlands,32.3,6.333333333333333,62.0,0.30434782608695654,40.09090909090909,15.0
392183,2009-04-19,V Sehwag,Delhi Daredevils,Kings XI Punjab,Newlands,23.7,38.0,28.5,2.3333333333333335,29.0,6.0
392183,2009-04-19,IK Pathan,Kings XI Punjab,Delhi Daredevils,Newlands,13.4,22.5,10.0,1.2,13.1,32.0
392183,2009-04-19,Yuvraj Singh,Kings XI Punjab,Delhi Daredevils,Newlands,16.3,9.0,31.5,0.2857142857142857,21.357142857142858,38.0
392184,2009-04-19,LR Shukla,Kolkata Knight Riders,Deccan Chargers,Newlands,8.5,10.5,9.0,0.25,13.583333333333334,13.0
392184,2009-04-19,SC Ganguly,Kolkata Knight Riders,Deccan Chargers,Newlands,31.0,23.5,52.5,1.2,26.846153846153847,46.0
392183,2009-04-19,KC Sangakkara,Kings XI Punjab,Delhi Daredevils,Newlands,32.8,34.0,4.0,0.5,35.55555555555556,26.0
392184,2009-04-19,AC Gilchrist,Deccan Chargers,Kolkata Knight Riders,Newlands,29.0,42.0,23.5,0.875,31.142857142857142,71.0
392183,2009-04-19,G Gambhir,Delhi Daredevils,Kings XI Punjab,Newlands,32.5,15.0,29.0,0.0,38.142857142857146,0.0
392183,2009-04-19,DPMD Jayawardene,Kings XI Punjab,Delhi Daredevils,Newlands,15.6,6.5,25.5,4.0,14.916666666666666,31.0
392184,2009-04-19,HH Gibbs,Deccan Chargers,Kolkata Knight Riders,Newlands,21.0,28.0,5.0,2.5,18.555555555555557,13.0
392184,2009-04-19,RG Sharma,Deccan Chargers,Kolkata Knight Riders,Newlands,33.8,44.0,16.5,2.0,33.666666666666664,52.0
392185,2009-04-20,MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,St George's Park,29.3,19.5,34.5,1.4,30.0,5.0
392185,2009-04-20,JH Kallis,Royal Challengers Bangalore,Chennai Super Kings,St George's Park,19.0,12.0,9.5,1.1666666666666667,18.09090909090909,15.0
392185,2009-04-20,V Kohli,Royal Challengers Bangalore,Chennai Super Kings,St George's Park,13.0,17.666666666666668,11.0,0.5714285714285714,12.923076923076923,50.0
392185,2009-04-20,PA Patel,Chennai Super Kings,Royal Challengers Bangalore,St George's Park,24.0,15.0,22.5,1.0,21.571428571428573,16.0
392185,2009-04-20,JA Morkel,Chennai Super Kings,Royal Challengers Bangalore,St George's Park,21.8,5.0,1.0,1.25,24.1,13.0
392185,2009-04-20,R Dravid,Royal Challengers Bangalore,Chennai Super Kings,St George's Park,35.9,15.0,23.5,0.9411764705882353,29.133333333333333,48.0
392185,2009-04-20,P Kumar,Royal Challengers Bangalore,Chennai Super Kings,St George's Park,5.6,0.0,13.5,0.3333333333333333,9.23076923076923,14.0
392185,2009-04-20,SK Raina,Chennai Super Kings,Royal Challengers Bangalore,St George's Park,28.2,24.0,24.5,1.8666666666666667,28.6,41.0
392185,2009-04-20,RV Uthappa,Royal Challengers Bangalore,Chennai Super Kings,St George's Park,16.6,9.0,29.5,0.6818181818181818,21.533333333333335,12.0
392186,2009-04-21,IK Pathan,Kings XI Punjab,Kolkata Knight Riders,Kingsmead,15.4,16.8,15.5,1.25,12.454545454545455,39.0
392186,2009-04-21,DPMD Jayawardene,Kings XI Punjab,Kolkata Knight Riders,Kingsmead,14.2,13.4,10.5,1.1666666666666667,14.23076923076923,1.0
392186,2009-04-21,Yuvraj Singh,Kings XI Punjab,Kolkata Knight Riders,Kingsmead,18.4,30.333333333333332,22.0,0.8333333333333334,21.0,30.0
392186,2009-04-21,KC Sangakkara,Kings XI Punjab,Kolkata Knight Riders,Kingsmead,30.0,22.0,46.0,1.5714285714285714,32.8,26.0
392188,2009-04-22,JH Kallis,Royal Challengers Bangalore,Deccan Chargers,Newlands,19.4,15.0,18.5,0.6363636363636364,18.583333333333332,62.0
392188,2009-04-22,AC Gilchrist,Deccan Chargers,Royal Challengers Bangalore,Newlands,35.1,42.0,28.0,1.5,29.933333333333334,35.0
392188,2009-04-22,RV Uthappa,Royal Challengers Bangalore,Deccan Chargers,Newlands,14.4,7.5,6.5,0.0,21.4375,0.0
392188,2009-04-22,P Kumar,Royal Challengers Bangalore,Deccan Chargers,Newlands,6.2,11.0,8.0,0.0,8.571428571428571,13.0
392188,2009-04-22,Y Venugopal Rao,Deccan Chargers,Royal Challengers Bangalore,Newlands,28.3,9.0,26.0,0.8,28.8,9.0
392188,2009-04-22,HH Gibbs,Deccan Chargers,Royal Challengers Bangalore,Newlands,21.6,28.0,26.0,3.0,21.0,58.0
392188,2009-04-22,V Kohli,Royal Challengers Bangalore,Deccan Chargers,Newlands,17.9,26.5,23.5,1.6666666666666667,12.785714285714286,2.0
392188,2009-04-22,RG Sharma,Deccan Chargers,Royal Challengers Bangalore,Newlands,31.4,44.0,37.0,1.125,33.84615384615385,3.0
392188,2009-04-22,R Dravid,Royal Challengers Bangalore,Deccan Chargers,Newlands,34.1,57.0,28.5,1.5625,28.5625,10.0
392190,2009-04-23,RA Jadeja,Rajasthan Royals,Kolkata Knight Riders,Newlands,13.9,23.333333333333332,33.0,1.2,14.6,37.0
392190,2009-04-23,SC Ganguly,Kolkata Knight Riders,Rajasthan Royals,Newlands,30.5,23.5,41.5,1.2777777777777777,25.0,34.0
392189,2009-04-23,G Gambhir,Delhi Daredevils,Chennai Super Kings,Kingsmead,32.4,30.0,65.0,1.0,36.6,16.0
392189,2009-04-23,PA Patel,Chennai Super Kings,Delhi Daredevils,Kingsmead,25.6,16.0,21.0,0.8,22.133333333333333,0.0
392190,2009-04-23,YK Pathan,Rajasthan Royals,Kolkata Knight Riders,Newlands,34.3,27.0,51.5,2.111111111111111,27.875,10.0
392189,2009-04-23,MS Dhoni,Chennai Super Kings,Delhi Daredevils,Kingsmead,27.5,11.75,32.5,1.0,29.125,22.0
392190,2009-04-23,LR Shukla,Kolkata Knight Riders,Rajasthan Royals,Newlands,9.6,10.5,8.5,0.6,13.153846153846153,6.0
392189,2009-04-23,V Sehwag,Delhi Daredevils,Chennai Super Kings,Kingsmead,20.3,8.5,47.0,1.9090909090909092,29.6,7.0
392189,2009-04-23,S Badrinath,Chennai Super Kings,Delhi Daredevils,Kingsmead,15.5,5.25,9.5,1.0,16.0,8.0
392189,2009-04-23,JA Morkel,Chennai Super Kings,Delhi Daredevils,Kingsmead,18.9,11.666666666666666,29.0,1.5833333333333333,22.363636363636363,13.0
392190,2009-04-23,GC Smith,Rajasthan Royals,Kolkata Knight Riders,Newlands,33.6,6.333333333333333,13.0,1.0,36.916666666666664,2.0
392189,2009-04-23,SK Raina,Chennai Super Kings,Delhi Daredevils,Kingsmead,32.2,24.75,2.0,1.0909090909090908,28.5625,25.0
392191,2009-04-24,Yuvraj Singh,Kings XI Punjab,Royal Challengers Bangalore,Kingsmead,21.3,30.333333333333332,1.0,0.5,22.0625,2.0
392191,2009-04-24,R Dravid,Royal Challengers Bangalore,Kings XI Punjab,Kingsmead,34.6,9.0,47.5,1.3333333333333333,29.705882352941178,0.0
392191,2009-04-24,RV Uthappa,Royal Challengers Bangalore,Kings XI Punjab,Kingsmead,12.8,8.333333333333334,15.0,0.14285714285714285,20.88235294117647,3.0
392191,2009-04-24,DPMD Jayawardene,Kings XI Punjab,Royal Challengers Bangalore,Kingsmead,13.3,13.4,17.0,1.0,15.428571428571429,7.0
392191,2009-04-24,P Kumar,Royal Challengers Bangalore,Kings XI Punjab,Kingsmead,7.5,11.333333333333334,2.5,3.0,8.933333333333334,9.0
392191,2009-04-24,JH Kallis,Royal Challengers Bangalore,Kings XI Punjab,Kingsmead,24.2,28.0,0.0,1.9090909090909092,18.307692307692307,0.0
392191,2009-04-24,V Kohli,Royal Challengers Bangalore,Kings XI Punjab,Kingsmead,14.3,18.75,27.5,0.5,15.266666666666667,22.0
